player_id,short_name,long_name,player_positions,overall,potential,value_eur,wage_eur,age,dob,height_cm,weight_kg,league_id,league_name,club_team_id,club_name,club_position,club_jersey_number,club_loaned_from,club_joined_date,club_contract_valid_until_year,nationality_id,nationality_name,nation_position,nation_jersey_number,preferred_foot,weak_foot,skill_moves,international_reputation,body_type,release_clause_eur,player_tags,player_traits,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,gk
241777,A. Tagnaouti,Ahmed Reda Tagnaoutiأحمد رضى التغناوتي,GK,70,72,0,0,29,4/5/1996,186,85,,,,,,,,,,129,Morocco,SUB,22.0,Right,2,1,1,Normal (185+),,,Cross Claimer,,,,,,,16,8,16,25,15,19,16,10,20,20,37,40,30,70,60,50,65,32,71,12,35,17,10,42,20,40,15,12,10,70,68,67,68,69,38.0,27+2,27+2,27+2,25+0,27+0,27+0,27+0,25+0,27+2,27+2,27+2,27+2,27+2,27+2,27+2,27+2,25+2,26+2,26+2,26+2,25+2,24+2,27+2,27+2,27+2,24+2,69+2
75655,G. Goodman,George Goodman,CB,53,66,200000,500,18,12/1/2006,192,77,60.0,League One,1804.0,Bradford City,RES,35.0,,5/19/2025,2026.0,35,Northern Ireland,,,Right,2,2,1,Lean (185+),475000.0,,,58.0,21.0,31.0,34.0,53.0,59.0,23,17,53,39,18,30,21,19,31,36,60,56,39,45,34,32,61,51,65,21,53,53,21,30,23,37,54,54,48,11,7,6,11,13,,35+2,35+2,35+2,34+0,33+0,33+0,33+0,34+0,34+2,34+2,34+2,35+2,36+2,36+2,36+2,35+2,45+2,46+2,46+2,46+2,45+2,47+2,53+2,53+2,53+2,47+2,14+2
210327,A. Gianniotis,Andreas GianniotisΑνδρέας Γιαννιώτης,GK,73,73,1500000,8000,32,12/18/1992,192,85,68.0,Süper Lig,111339.0,Kasımpaşa SK,GK,1.0,,8/7/2023,2027.0,22,Greece,,,Right,3,1,1,Lean (185+),2900000.0,,"Footwork, Cross Claimer",,,,,,,11,12,20,29,20,14,13,20,18,20,34,44,70,70,25,49,61,29,61,13,11,10,10,48,26,57,20,11,12,74,71,65,70,74,38.0,28+2,28+2,28+2,26+0,28+0,28+0,28+0,26+0,29+2,29+2,29+2,26+2,27+2,27+2,27+2,26+2,24+2,25+2,25+2,25+2,24+2,24+2,25+2,25+2,25+2,24+2,72+1
230858,S. Perisan,Samuele Perisan,GK,69,72,1400000,2000,27,8/21/1997,192,83,32.0,Serie B,1746.0,Empoli,SUB,1.0,,7/1/2022,2026.0,27,Italy,,,Left,3,1,1,Normal (185+),2300000.0,,,,,,,,,12,20,15,22,11,11,13,11,19,24,47,45,34,66,48,50,63,40,62,20,24,21,14,30,25,49,13,19,16,68,64,67,67,74,46.0,30+2,30+2,30+2,26+0,28+0,28+0,28+0,26+0,26+2,26+2,26+2,26+2,26+2,26+2,26+2,26+2,27+2,26+2,26+2,26+2,27+2,27+2,27+2,27+2,27+2,27+2,68+2
225766,H. Keto,Hugo Oliver Keto,GK,64,67,575000,750,27,2/9/1998,192,79,56.0,Allsvenskan,112126.0,IFK Värnamo,GK,1.0,,1/29/2025,2027.0,17,Finland,,,Right,2,1,1,Lean (185+),762000.0,,"Footwork, Cross Claimer",,,,,,,13,16,19,26,19,20,18,19,24,24,49,41,46,59,50,45,64,25,62,18,25,18,8,48,25,38,9,17,14,65,62,60,63,64,46.0,28+2,28+2,28+2,27+0,29+0,29+0,29+0,27+0,29+2,29+2,29+2,28+2,28+2,28+2,28+2,28+2,24+2,26+2,26+2,26+2,24+2,24+2,26+2,26+2,26+2,24+2,63+2
225342,J. Stevens,Jack Alexander Stevens,GK,63,65,450000,600,27,8/2/1997,188,77,60.0,League One,1793.0,Reading FC,SUB,25.0,,7/1/2025,2027.0,14,England,,,Right,3,1,1,Lean (185+),821000.0,,"Footwork, Cross Claimer",,,,,,,15,18,16,35,13,13,19,10,36,25,39,44,37,58,55,47,59,32,62,14,24,20,16,41,24,33,17,13,19,63,62,63,62,63,41.0,29+2,29+2,29+2,27+0,29+0,29+0,29+0,27+0,30+2,30+2,30+2,29+2,30+2,30+2,30+2,29+2,27+2,29+2,29+2,29+2,27+2,26+2,27+2,27+2,27+2,26+2,62+2
220058,D. Phillips,Dillon Phillips,GK,66,67,650000,8000,30,6/11/1995,188,89,14.0,Championship,1952.0,Hull City,SUB,12.0,,7/4/2023,2027.0,14,England,,,Right,3,1,1,Normal (185+),1300000.0,,,,,,,,,19,15,12,32,19,21,19,20,18,27,48,43,30,67,54,47,59,38,58,18,19,14,6,20,27,46,24,20,16,66,65,62,65,66,46.0,28+2,28+2,28+2,27+0,28+0,28+0,28+0,27+0,27+2,27+2,27+2,28+2,26+2,26+2,26+2,28+2,29+2,27+2,27+2,27+2,29+2,28+2,27+2,27+2,27+2,28+2,65+2
243476,M. Borgogno,Matías Nahuel Borgogno,GK,65,69,775000,3000,26,8/21/1998,187,74,353.0,Liga Profesional de Fútbol,111713.0,Club Atlético San Martín,GK,1.0,,1/1/2024,2025.0,52,Argentina,,,Right,3,1,1,Normal (185+),1200000.0,,,,,,,,,11,10,11,32,11,22,25,24,30,24,40,44,42,60,47,45,56,35,57,9,33,20,12,41,13,45,20,20,22,62,65,60,66,64,42.0,26+2,26+2,26+2,27+0,28+0,28+0,28+0,27+0,29+2,29+2,29+2,28+2,30+2,30+2,30+2,28+2,28+2,30+2,30+2,30+2,28+2,27+2,28+2,28+2,28+2,27+2,64+2
243830,Mailson,Mailson Tenorio dos Santos,GK,74,76,3600000,17000,28,8/20/1996,200,85,350.0,Pro League,112393.0,Al Taawoun FC,GK,1.0,,7/22/2022,2028.0,54,Brazil,,,Right,2,1,1,Normal (185+),6400000.0,,"Far Throw, Footwork, Cross Claimer",,,,,,,15,10,13,39,8,6,15,15,35,12,37,32,41,69,30,55,61,27,80,8,25,10,10,53,16,30,15,13,14,74,75,73,74,73,35.0,26+2,26+2,26+2,23+0,26+0,26+0,26+0,23+0,28+2,28+2,28+2,26+2,30+2,30+2,30+2,26+2,23+2,28+2,28+2,28+2,23+2,23+2,26+2,26+2,26+2,23+2,73+2
234717,S. Pérez,Sebastián Andrés Pérez Kirby,GK,69,69,240000,7000,34,12/2/1990,180,76,335.0,Primera Division,111328.0,CD Palestino,GK,25.0,,1/1/2025,2025.0,55,Chile,,,Right,3,1,1,Stocky (170-185),516000.0,,Cross Claimer,,,,,,,11,8,14,33,11,14,13,16,24,26,43,40,45,53,56,53,59,39,59,12,24,16,12,46,15,60,17,11,14,70,68,70,68,73,42.0,26+2,26+2,26+2,25+0,27+0,27+0,27+0,25+0,29+2,29+2,29+2,27+2,29+2,29+2,29+2,27+2,25+2,27+2,27+2,27+2,25+2,24+2,25+2,25+2,25+2,24+2,68+1
244701,J. Brady,Jack Brady,GK,55,57,110000,500,28,12/17/1996,182,74,65.0,Premier Division,1572.0,Drogheda United,SUB,27.0,,12/11/2024,2025.0,25,Republic of Ireland,,,Right,2,1,1,Stocky (170-185),179000.0,,,,,,,,,30,15,25,43,15,15,20,29,49,30,37,40,51,42,42,41,52,39,51,14,27,25,15,41,20,37,15,16,19,55,55,54,54,57,38.0,28+2,28+2,28+2,29+0,28+0,28+0,28+0,29+0,31+2,31+2,31+2,31+2,34+2,34+2,34+2,31+2,29+2,32+2,32+2,32+2,29+2,29+2,27+2,27+2,27+2,29+2,54+2
222431,J. Storevik,Jacob Storevik,GK,65,67,600000,1000,28,7/29/1996,188,83,41.0,Eliteserien,920.0,Vålerenga Fotball,SUB,1.0,,1/26/2023,2025.0,36,Norway,,,Right,2,1,1,Normal (185+),795000.0,,Footwork,,,,,,,16,15,14,34,14,21,15,15,29,28,40,38,35,63,42,46,53,30,50,15,35,20,11,57,30,18,12,19,20,64,62,61,65,64,39.0,28+2,28+2,28+2,29+0,31+0,31+0,31+0,29+0,33+2,33+2,33+2,30+2,33+2,33+2,33+2,30+2,27+2,30+2,30+2,30+2,27+2,27+2,27+2,27+2,27+2,27+2,64+2
220482,B. Sarnavskyi,Bogdan SarnavskyiСарнавський Богдан Ігорович,GK,64,64,400000,850,30,1/29/1995,189,75,66.0,Ekstraklasa,111091.0,Lechia Gdańsk,SUB,29.0,,6/3/2024,2026.0,49,Ukraine,,,Right,3,1,1,Normal (185+),540000.0,,,,,,,,,16,18,14,21,13,13,14,12,22,15,54,52,60,67,55,42,64,21,61,13,30,18,12,38,22,41,30,12,17,61,60,56,63,66,53.0,28+2,28+2,28+2,27+0,27+0,27+0,27+0,27+0,27+2,27+2,27+2,26+2,24+2,24+2,24+2,26+2,26+2,26+2,26+2,26+2,26+2,26+2,28+2,28+2,28+2,26+2,63+1
271191,J. Whitworth,Joseph Charles Whitworth,GK,66,78,1800000,8000,21,2/29/2004,179,70,60.0,League One,143.0,Exeter City,GK,1.0,Crystal Palace,,2026.0,14,England,,,Right,3,1,1,Normal (170-185),,,"Far Throw, Footwork",,,,,,,13,8,12,48,5,14,24,26,45,33,48,44,46,62,45,50,56,17,54,8,28,14,4,56,18,57,6,11,10,65,67,66,64,65,46.0,27+2,27+2,27+2,29+0,30+0,30+0,30+0,29+0,34+2,34+2,34+2,31+2,35+2,35+2,35+2,31+2,25+2,30+2,30+2,30+2,25+2,24+2,23+2,23+2,23+2,24+2,65+2
232817,I. Chicco,Ignacio Francisco Chicco,GK,69,71,1200000,5000,29,6/30/1996,184,86,353.0,Liga Profesional de Fútbol,111022.0,Belgrano de Córdoba,SUB,1.0,,1/15/2024,2026.0,52,Argentina,,,Right,3,1,1,Normal (170-185),1900000.0,,,,,,,,,8,7,14,37,6,15,13,14,32,28,45,40,52,65,41,47,68,24,75,11,28,10,6,44,21,50,20,13,10,67,70,62,70,69,43.0,27+2,27+2,27+2,26+0,28+0,28+0,28+0,26+0,30+2,30+2,30+2,28+2,30+2,30+2,30+2,28+2,24+2,29+2,29+2,29+2,24+2,24+2,27+2,27+2,27+2,24+2,68+2
212915,Yoon Pyung Gook,Pyeong-guk Yun윤평국 尹平国,GK,63,63,160000,2000,33,2/8/1992,189,85,83.0,K League 1,1474.0,Pohang Steelers,GK,1.0,,1/10/2022,2030.0,167,South Korea,,,Left,3,1,1,Normal (185+),200000.0,,,,,,,,,20,16,16,26,16,12,16,17,25,24,45,49,32,59,46,47,67,25,75,11,19,24,18,54,25,31,12,11,12,64,63,62,60,64,47.0,29+2,29+2,29+2,28+0,29+0,29+0,29+0,28+0,30+2,30+2,30+2,29+2,29+2,29+2,29+2,29+2,25+2,27+2,27+2,27+2,25+2,25+2,27+2,27+2,27+2,25+2,62+1
193272,S. Şahin-Radlinger,Samuel Sahin-Radlinger,GK,71,71,925000,6000,32,11/7/1992,198,86,80.0,Bundesliga,256.0,FK Austria Wien,GK,1.0,,9/1/2023,2026.0,4,Austria,,,Right,2,1,1,Lean (185+),1300000.0,,"Far Throw, Footwork, Rush Out",,,,,,,12,15,12,24,8,10,19,16,25,23,52,50,36,68,42,49,62,28,59,12,16,12,13,58,16,51,13,13,20,70,72,65,70,72,51.0,28+2,28+2,28+2,27+0,29+0,29+0,29+0,27+0,30+2,30+2,30+2,28+2,29+2,29+2,29+2,28+2,25+2,25+2,25+2,25+2,25+2,25+2,24+2,24+2,24+2,25+2,70+1
224068,H. Konaté,Yored Hillel Konaté,GK,62,63,300000,1000,30,12/28/1994,182,77,17.0,Ligue 2,294.0,ESTAC Troyes,SUB,40.0,,7/7/2025,2027.0,101,Burkina Faso,,,Right,2,1,1,Normal (170-185),548000.0,,,,,,,,,16,15,16,33,13,13,16,18,18,29,54,52,55,59,61,47,61,22,57,18,20,11,10,38,26,49,11,18,15,63,60,62,58,66,53.0,29+2,29+2,29+2,29+0,29+0,29+0,29+0,29+0,30+2,30+2,30+2,28+2,27+2,27+2,27+2,28+2,25+2,25+2,25+2,25+2,25+2,26+2,25+2,25+2,25+2,26+2,61+2
173895,S. Eastwood,Simon Christopher Eastwood,GK,63,63,50000,1000,36,6/26/1989,188,90,14.0,Championship,1951.0,Oxford United,RES,13.0,,7/1/2016,2026.0,14,England,,,Right,3,1,1,Normal (185+),95000.0,,Footwork,,,,,,,15,13,15,35,15,14,18,19,38,20,32,33,44,58,44,47,54,33,58,13,35,27,16,44,23,43,24,16,13,63,63,63,63,63,32.0,27+2,27+2,27+2,25+0,27+0,27+0,27+0,25+0,29+2,29+2,29+2,27+2,31+2,31+2,31+2,27+2,26+2,31+2,31+2,31+2,26+2,26+2,28+2,28+2,28+2,26+2,62+1
242288,I. Ivušić,Ivica Ivušić,GK,72,73,1800000,11000,30,2/1/1995,195,88,317.0,Hrvatska nogometna liga,263.0,Hajduk Split,GK,1.0,,7/22/2025,2029.0,10,Croatia,RES,23.0,Right,2,1,1,Normal (185+),4099999.0,,Cross Claimer,,,,,,,12,9,10,18,7,12,13,12,25,18,42,40,56,71,48,54,65,36,71,6,33,8,7,45,12,51,20,13,11,72,71,72,70,72,41.0,26+2,26+2,26+2,24+0,25+0,25+0,25+0,24+0,26+2,26+2,26+2,25+2,25+2,25+2,25+2,25+2,23+2,25+2,25+2,25+2,23+2,23+2,25+2,25+2,25+2,23+2,71+2
269694,R. Vitek,Radek Vítek,GK,71,79,3600000,15000,21,10/24/2003,198,90,14.0,Championship,1919.0,Bristol City,GK,23.0,Manchester United,,2026.0,12,Czechia,,,Right,3,1,1,Normal (185+),,,"Footwork, Cross Claimer",,,,,,,12,8,18,35,11,10,14,12,37,25,45,48,28,69,36,49,65,30,65,8,37,13,7,42,19,48,14,12,17,70,68,65,69,73,46.0,27+2,27+2,27+2,25+0,27+0,27+0,27+0,25+0,29+2,29+2,29+2,28+2,30+2,30+2,30+2,28+2,26+2,29+2,29+2,29+2,26+2,26+2,27+2,27+2,27+2,26+2,70+2
262056,T. Sander,Theo Nicolini Sander,GK,64,77,1200000,2000,20,1/8/2005,192,84,1.0,Superliga,272.0,Odense Boldklub,GK,30.0,FC København,,2026.0,13,Denmark,,,Right,3,1,1,Normal (185+),,,Cross Claimer,,,,,,,16,12,13,36,12,22,28,14,38,36,36,39,42,49,40,50,58,25,62,12,22,16,14,54,20,46,13,14,14,66,62,67,63,66,37.0,28+2,28+2,28+2,29+0,31+0,31+0,31+0,29+0,33+2,33+2,33+2,31+2,33+2,33+2,33+2,31+2,25+2,29+2,29+2,29+2,25+2,24+2,25+2,25+2,25+2,24+2,63+2
253354,H. Galíndez,Hernán Ismael Galíndez,GK,74,74,475000,6000,38,3/30/1987,189,84,353.0,Liga Profesional de Fútbol,111711.0,Huracán,GK,1.0,,1/8/2024,2026.0,57,Ecuador,,,Right,2,1,1,Stocky (185+),713000.0,,Footwork,,,,,,,11,15,11,22,10,13,14,13,33,21,33,30,38,65,28,53,66,28,77,13,23,26,18,44,20,51,14,11,14,74,73,70,76,74,32.0,28+2,28+2,28+2,24+0,27+0,27+0,27+0,24+0,27+2,27+2,27+2,25+2,28+2,28+2,28+2,25+2,23+2,28+2,28+2,28+2,23+2,23+2,27+2,27+2,27+2,23+2,73+1
263880,Agirrezabala,Julen Agirrezabala Astúlez,GK,76,83,13000000,18000,24,12/26/2000,187,80,53.0,La Liga,461.0,Valencia CF,GK,25.0,Athletic Club,,2026.0,45,Spain,,,Left,3,1,1,Lean (185+),,,Cross Claimer,,,,,,,16,7,6,43,15,13,8,9,40,35,30,36,33,69,35,59,56,26,60,10,24,12,6,55,13,36,10,13,12,76,74,78,77,75,32.0,27+2,27+2,27+2,27+0,30+0,30+0,30+0,27+0,33+2,33+2,33+2,30+2,35+2,35+2,35+2,30+2,26+2,30+2,30+2,30+2,26+2,24+2,24+2,24+2,24+2,24+2,75+2
225993,O. Sail,Oliver Steven Edward Sail,GK,63,64,375000,1000,29,1/13/1996,197,80,351.0,A-League Men,131739.0,Auckland FC,GK,31.0,,8/18/2025,2026.0,198,New Zealand,,,Right,1,1,1,Normal (185+),497000.0,,"Far Throw, Footwork, Cross Claimer",,,,,,,16,18,11,27,16,20,18,12,31,27,49,49,49,63,49,38,62,45,66,11,30,19,11,35,21,32,12,13,13,64,62,50,61,63,49.0,28+2,28+2,28+2,28+0,29+0,29+0,29+0,28+0,29+2,29+2,29+2,30+2,29+2,29+2,29+2,30+2,28+2,28+2,28+2,28+2,28+2,27+2,26+2,26+2,26+2,27+2,62+2
203239,Caio Secco,Caio Gobbo Secco,GK,67,67,170000,3000,34,12/22/1990,195,92,308.0,Primeira Liga,1900.0,Moreirense FC,GK,22.0,,7/5/2023,2027.0,54,Brazil,,,Right,2,1,1,Normal (185+),349000.0,,Cross Claimer,,,,,,,15,15,12,37,18,14,12,15,36,20,41,39,51,66,28,45,59,25,61,13,30,26,15,50,17,36,13,17,17,62,65,60,71,66,40.0,28+2,28+2,28+2,27+0,29+0,29+0,29+0,27+0,31+2,31+2,31+2,29+2,32+2,32+2,32+2,29+2,27+2,31+2,31+2,31+2,27+2,26+2,28+2,28+2,28+2,26+2,66+1
210676,W. Falcone,Wladimiro Falcone,GK,81,81,17000000,12000,30,4/12/1995,196,85,31.0,Serie A,347.0,Lecce,GK,30.0,,7/27/2023,2028.0,27,Italy,,,Right,2,1,1,Normal (185+),30600000.0,,"Footwork, Rush Out",,,,,,,17,19,13,25,13,13,16,12,26,20,26,28,33,73,34,56,59,28,62,20,15,8,5,45,29,44,6,13,18,83,81,75,76,84,27.0,27+2,27+2,27+2,24+0,27+0,27+0,27+0,24+0,27+2,27+2,27+2,25+2,27+2,27+2,27+2,25+2,22+2,24+2,24+2,24+2,22+2,22+2,22+2,22+2,22+2,22+2,80+1
71234,Kwak Sung Hun,Sung-hoon Kwak곽성훈,CB,49,60,90000,500,19,6/18/2006,190,76,83.0,K League 1,112258.0,Gwangju FC,RES,29.0,,7/30/2023,2028.0,167,South Korea,,,Right,3,2,1,Normal (185+),131000.0,,,56.0,25.0,28.0,34.0,50.0,51.0,21,20,42,33,25,30,25,29,24,30,57,55,49,41,50,35,48,34,61,22,47,50,29,30,37,44,50,50,55,12,13,8,8,10,,34+2,34+2,34+2,33+0,33+0,33+0,33+0,33+0,32+2,32+2,32+2,33+2,32+2,32+2,32+2,33+2,41+2,41+2,41+2,41+2,41+2,44+2,49+2,49+2,49+2,44+2,14+2
273998,André Gomes,André Nogueira Gomes,GK,69,80,2600000,3000,20,10/20/2004,182,80,308.0,Primeira Liga,717.0,Alverca,GK,13.0,SL Benfica,,2026.0,38,Portugal,,,Left,3,1,1,Normal (170-185),,,Cross Claimer,,,,,,,23,12,11,32,9,23,19,11,37,21,46,34,51,70,43,58,57,21,44,10,24,12,7,51,21,34,10,12,13,70,67,77,64,70,41.0,27+2,27+2,27+2,29+0,29+0,29+0,29+0,29+0,31+2,31+2,31+2,30+2,31+2,31+2,31+2,30+2,25+2,26+2,26+2,26+2,25+2,24+2,22+2,22+2,22+2,24+2,68+2
205554,L. Zima,Lukáš Zima,GK,69,69,750000,3000,31,1/9/1994,197,80,330.0,Liga I,100761.0,FCSB,SUB,38.0,,1/1/2025,2028.0,12,Czechia,,,Right,2,1,1,Lean (185+),1100000.0,,Cross Claimer,,,,,,,12,12,15,30,14,18,17,12,22,24,43,41,34,65,36,47,69,34,77,14,23,21,19,34,23,26,10,13,13,68,68,63,70,69,42.0,30+2,30+2,30+2,27+0,29+0,29+0,29+0,27+0,28+2,28+2,28+2,28+2,28+2,28+2,28+2,28+2,26+2,27+2,27+2,27+2,26+2,25+2,27+2,27+2,27+2,25+2,68+1
271114,D. Seimen,Dennis Seimen,GK,66,84,2000000,4000,19,12/1/2005,190,89,20.0,2. Bundesliga,10030.0,SC Paderborn 07,GK,41.0,VfB Stuttgart,,2026.0,21,Germany,,,Left,4,1,1,Normal (185+),,,,,,,,,,10,9,13,40,9,17,17,10,35,30,37,44,38,70,48,49,66,36,77,9,22,15,11,40,18,47,16,9,10,67,61,65,62,69,40.0,29+2,29+2,29+2,27+0,30+0,30+0,30+0,27+0,31+2,31+2,31+2,30+2,32+2,32+2,32+2,30+2,26+2,30+2,30+2,30+2,26+2,25+2,27+2,27+2,27+2,25+2,65+2
193870,Pedro Trigueira,Pedro José da Silva Trigueira,GK,65,65,80000,950,37,1/4/1988,192,84,308.0,Primeira Liga,131463.0,AVS Futebol SAD,SUB,88.0,,7/1/2023,2026.0,38,Portugal,,,Right,3,1,1,Normal (185+),164000.0,,,,,,,,,15,15,17,20,14,22,16,13,23,10,45,45,50,73,51,48,64,36,67,20,37,18,14,29,14,37,10,13,14,63,62,64,65,62,45.0,29+2,29+2,29+2,26+0,27+0,27+0,27+0,26+0,26+2,26+2,26+2,26+2,25+2,25+2,25+2,26+2,25+2,25+2,25+2,25+2,25+2,25+2,26+2,26+2,26+2,25+2,64+1
74353,A. Heaney,Aaron Heaney,CB,48,62,110000,500,20,8/9/2004,182,77,65.0,Premier Division,445.0,Derry City,SUB,33.0,,8/9/2024,2025.0,25,Republic of Ireland,,,Right,3,2,1,Lean (170-185),239000.0,,,59.0,22.0,28.0,33.0,50.0,52.0,28,17,43,32,21,25,28,25,22,34,58,60,42,46,64,36,41,58,52,15,49,49,20,26,34,40,50,50,54,9,11,13,11,6,,33+2,33+2,33+2,32+0,31+0,31+0,31+0,32+0,30+2,30+2,30+2,34+2,32+2,32+2,32+2,34+2,45+2,42+2,42+2,42+2,45+2,47+2,48+2,48+2,48+2,47+2,13+2
255368,N. Al Aqidi,Nawaf Dhahi Faisal Al Suwaiti Al Aqidiنواف العقيدي,GK,72,78,2900000,15000,25,5/10/2000,188,83,350.0,Pro League,112139.0,Al Nassr,GK,1.0,,8/8/2019,2029.0,183,Saudi Arabia,,,Right,3,1,1,Normal (185+),5200000.0,,,,,,,,,15,7,19,41,9,12,14,10,34,30,46,49,45,69,48,50,65,29,64,8,19,10,8,32,14,45,8,11,12,75,69,67,66,74,47.0,29+2,29+2,29+2,27+0,28+0,28+0,28+0,27+0,30+2,30+2,30+2,29+2,30+2,30+2,30+2,29+2,26+2,28+2,28+2,28+2,26+2,25+2,25+2,25+2,25+2,25+2,71+2
210832,M. Branderhorst,Mattijs Branderhorst,GK,71,71,1000000,5000,31,12/31/1993,192,87,10.0,Eredivisie,634.0,Fortuna Sittard,GK,31.0,,7/1/2025,2029.0,34,Netherlands,,,Right,3,1,1,Normal (185+),1500000.0,,,,,,,,,17,15,12,28,18,17,13,15,29,27,40,39,37,69,41,50,61,31,65,19,21,10,4,40,23,55,11,15,13,72,69,66,70,72,40.0,28+2,28+2,28+2,27+0,28+0,28+0,28+0,27+0,29+2,29+2,29+2,28+2,29+2,29+2,29+2,28+2,25+2,26+2,26+2,26+2,25+2,24+2,24+2,24+2,24+2,24+2,70+1
73373,J. Letáček,Jiří Letáček,GK,69,74,1600000,10000,26,1/9/1999,196,98,53.0,La Liga,1860.0,Getafe CF,SUB,1.0,,7/13/2024,2028.0,12,Czechia,,,Right,2,1,1,Stocky (185+),3500000.0,,,,,,,,,17,14,16,29,14,12,16,13,28,17,42,30,45,58,34,49,71,39,81,13,24,12,10,36,24,43,10,14,18,70,68,65,69,71,37.0,27+2,27+2,27+2,24+0,25+0,25+0,25+0,24+0,25+2,25+2,25+2,25+2,26+2,26+2,26+2,25+2,24+2,26+2,26+2,26+2,24+2,24+2,26+2,26+2,26+2,24+2,68+2
214440,D. Melo,Darío Esteban Melo Pulgar,GK,62,62,210000,2000,31,3/24/1994,179,76,335.0,Primera Division,110975.0,Universidad Católica,SUB,27.0,,3/7/2025,2025.0,55,Chile,,,Right,1,1,1,Normal (170-185),284000.0,,,,,,,,,21,12,7,46,20,20,16,17,34,25,49,48,40,59,32,44,50,27,49,19,36,24,7,56,19,58,16,24,7,62,63,58,60,62,49.0,27+2,27+2,27+2,30+0,31+0,31+0,31+0,30+0,34+2,34+2,34+2,32+2,35+2,35+2,35+2,32+2,29+2,32+2,32+2,32+2,29+2,28+2,27+2,27+2,27+2,28+2,61+1
226259,L. Andrenacci,Lorenzo Andrenacci,GK,66,66,575000,850,30,1/2/1995,183,77,32.0,Serie B,111433.0,Mantova,SUB,22.0,,7/30/2025,2026.0,27,Italy,,,Right,2,1,1,Normal (170-185),891000.0,,,,,,,,,14,13,12,25,20,17,17,18,19,22,50,49,55,57,58,45,62,28,60,15,18,15,7,35,20,43,19,16,16,66,67,60,67,67,50.0,26+2,26+2,26+2,26+0,26+0,26+0,26+0,26+0,27+2,27+2,27+2,26+2,25+2,25+2,25+2,26+2,25+2,25+2,25+2,25+2,25+2,25+2,25+2,25+2,25+2,25+2,65+1
157407,B. Clarke,Brendan Clarke,GK,60,60,25000,500,39,9/17/1985,185,81,65.0,Premier Division,1571.0,Galway United,GK,1.0,,1/1/2024,2025.0,25,Republic of Ireland,,,Right,3,1,1,Normal (185+),39000.0,,Long Ball Pass,,,,,,,14,14,13,23,15,14,15,15,22,23,42,39,50,58,55,46,52,30,51,12,43,20,15,61,40,47,18,15,15,60,60,61,61,57,41.0,26+2,26+2,26+2,27+0,28+0,28+0,28+0,27+0,30+2,30+2,30+2,27+2,29+2,29+2,29+2,27+2,25+2,27+2,27+2,27+2,25+2,24+2,26+2,26+2,26+2,24+2,59+1
208697,D. Rogers,Daniel Rogers,GK,59,59,120000,500,31,3/23/1994,185,77,65.0,Premier Division,423.0,St Patrick's Athletic FC,SUB,1.0,,8/15/2022,2026.0,25,Republic of Ireland,,,Left,3,1,1,Normal (185+),186000.0,,"Far Throw, Footwork",,,,,,,14,13,16,39,20,14,14,14,45,27,44,44,37,53,57,44,59,21,60,18,22,21,12,56,32,41,14,10,13,60,58,59,58,60,44.0,28+2,28+2,28+2,28+0,29+0,29+0,29+0,28+0,33+2,33+2,33+2,30+2,33+2,33+2,33+2,30+2,25+2,29+2,29+2,29+2,25+2,24+2,25+2,25+2,25+2,24+2,58+1
73907,S. Bhanwala,Saurabh Bhanwala,CB,52,58,110000,650,25,12/18/1999,190,80,2149.0,Super League,113146.0,Mohun Bagan Super Giant,SUB,63.0,,7/1/2024,2026.0,159,India,,,Right,3,2,1,Normal (185+),171000.0,,,57.0,22.0,26.0,29.0,54.0,61.0,22,16,41,28,28,24,23,23,25,26,54,59,39,46,50,30,50,57,69,23,49,53,21,29,31,43,50,60,60,7,7,11,9,8,,32+2,32+2,32+2,30+0,30+0,30+0,30+0,30+0,29+2,29+2,29+2,32+2,32+2,32+2,32+2,32+2,45+2,44+2,44+2,44+2,45+2,48+2,52+2,52+2,52+2,48+2,12+2
193302,F. Kurto,Filip Kurto,GK,67,67,170000,2000,34,6/14/1991,191,82,351.0,A-League Men,114604.0,Macarthur FC,GK,12.0,,10/26/2021,2026.0,37,Poland,,,Right,3,1,1,Normal (185+),213000.0,,"Footwork, Rush Out",,,,,,,12,13,11,26,12,14,11,12,24,34,47,52,52,66,43,45,63,42,67,13,38,20,13,22,15,51,12,11,11,67,65,60,66,68,49.0,29+2,29+2,29+2,27+0,28+0,28+0,28+0,27+0,27+2,27+2,27+2,28+2,27+2,27+2,27+2,28+2,27+2,28+2,28+2,28+2,27+2,26+2,27+2,27+2,27+2,26+2,66+1
