transaction_id,year,month,quarter,country,iso3_code,region,platform,game_edition,sales_channel,units_sold,gross_revenue_usd,discount_percentage,new_customers,returning_customers,estimated_active_players,peak_concurrent_players,online_players,story_mode_players,gta_online_players,average_playtime_hours,average_session_length_minutes,holiday_season,major_sale_event,marketing_campaign,customer_rating,review_count,refund_rate_percentage,currency,exchange_rate_to_usd,internet_penetration_percentage,gaming_market_size,population_millions,gdp_per_capita_usd,release_phase,weekend_sales_percentage,weekday_sales_percentage,season,special_event,top_game_category,platform_generation
GTA5-108393,2020,12,4,Portugal,PRT,Europe,PS3,Standard Edition,Digital,509,Lost,34.4,218,291,15870,1030,11670,4200,11670,16,35.8,1,Christmas,1,4.61,14,4.67,EUR,0.9001,98,11.77,10.9,24093.31,Legacy,40.1,59.9,Winter,Christmas,Action-Adventure,Gen7
GTA5-107171,2019,11,4,Czech Republic,CZE,Europe,Xbox 360,Standard Edition,Digital,987,Lost,43.8,404,583,20541,1798,14126,6415,14126,13.9,45,1,Black Friday,1,4.37,8,2.45,CZK,22.254,98,12.73,11.32,23422.66,Mature,40.6,59.4,Autumn,Black Friday,Action-Adventure,Gen7
GTA5-101870,2015,4,2,Egypt,EGY,Africa,PS3,Standard Edition,Physical,255,Lost,11.6,140,115,13897,1101,9799,4098,9799,15.9,50.8,0,None,0,4.69,3,4.34,EGP,30.4736,98,13.72,93.27,3535.78,Growth,47.9,52.1,Spring,None,Action-Adventure,Gen7
GTA5-104902,2017,12,4,Peru,PER,South America,PC,Premium Edition,Digital,425,Lost,42.3,201,224,11832,721,6455,4110,7616,16.5,40.9,1,Christmas,1,4.54,6,3.47,PEN,3.6842,98,4.8,31.66,7903.7,Mature,39.1,60.9,Winter,Christmas,Action-Adventure,PC
GTA5-108413,2020,12,4,Bangladesh,BGD,Asia,PS4,Premium Edition,Digital,661,Lost,52.1,264,397,17922,1566,10582,7340,10582,12.3,38.1,1,Christmas,1,4.22,8,5.15,BDT,111.9916,98,8.68,171.2,1979.82,Legacy,49.2,50.8,Winter,Christmas,Action-Adventure,Gen8
GTA5-100388,2014,1,1,Canada,CAN,North America,Xbox 360,Criminal Enterprise Starter Pack,Physical,2525,Lost,41.6,1563,962,49824,4156,29456,20368,29456,15.7,60.5,1,New Year Sale,1,4.42,35,0.1,CAD,1.3262,95.6,177.34,35.38,52212.68,Launch,40.4,59.6,Winter,New Year Sale,Action-Adventure,Gen7
GTA5-107748,2020,5,2,Azerbaijan,AZE,Asia,Xbox 360,Criminal Enterprise Starter Pack,Digital,157,Lost,48.6,65,92,6404,476,4639,1765,4639,15.4,49.6,0,Epic Mega Sale,1,4.54,3,4.06,AZN,1.7022,98,1.75,10.29,8853.92,Mature,48.3,51.7,Spring,Epic Mega Sale,Action-Adventure,Gen7
GTA5-102474,2015,10,4,Iraq,IRQ,Asia,Xbox One,Criminal Enterprise Starter Pack,Physical,133,5297.39,0.4,65,68,11034,849,8176,2858,8176,14,28.5,0,None,0,4.48,3,1.9,IQD,1296.17,98,4.44,35.04,6604.6,Mature,43.8,56.2,Autumn,None,Action-Adventure,Gen8
GTA5-106245,2019,1,1,United Kingdom,GBR,Europe,Xbox 360,Premium Edition,Digital,2957,Lost,44.5,1286,1671,57841,4784,33231,24610,33231,19,60.2,1,New Year Sale,1,4.42,74,4.08,GBP,0.7811,98,543.97,68.34,45225.58,Mature,45.7,54.3,Winter,New Year Sale,Action-Adventure,Gen7
GTA5-102246,2015,8,3,Portugal,PRT,Europe,PS3,Standard Edition,Physical,409,Lost,40.5,224,185,17304,1233,10875,6429,10875,12.7,27.5,0,Rockstar Sale,1,4.69,12,3.97,EUR,0.8944,98,10.24,10.29,22207.3,Growth,43.1,56.9,Summer,Rockstar Sale,Action-Adventure,Gen7
GTA5-103118,2016,5,2,Croatia,HRV,Europe,Xbox One,Standard Edition,Physical,296,Lost,41.2,161,135,13494,1183,8238,5256,8238,14.1,67.9,0,Epic Mega Sale,1,4.42,5,3.18,EUR,0.9058,98,1.63,4.36,14612.5,Mature,47.4,52.6,Spring,Epic Mega Sale,Action-Adventure,Gen8
GTA5-103719,2016,11,4,New Zealand,NZL,Oceania,PS4,Standard Edition,Physical,1066,21906.3,48.6,503,563,18334,1284,11484,6850,11484,17,49.6,1,Black Friday,1,4.44,31,4.48,NZD,1.6575,98,11.4,4.59,43134.16,Mature,51.2,48.8,Autumn,Black Friday,Action-Adventure,Gen8
GTA5-103144,2016,5,2,Iceland,ISL,Europe,PC,Standard Edition,Digital,296,Lost,27.9,157,139,11722,688,8117,3605,8117,12.8,26.4,0,Epic Mega Sale,1,4.38,6,1.34,ISK,136.4148,98,0.34,0.34,52800.03,Mature,47.1,52.9,Spring,Epic Mega Sale,Action-Adventure,PC
GTA5-112021,2024,2,1,Spain,ESP,Europe,PS5,Standard Edition,Digital,940,Lost,10.1,298,642,96958,7425,67790,29168,67790,18.3,44.4,0,None,0,4.67,18,3.64,EUR,0.8923,98,194.46,53.06,34705.18,Growth,45.3,54.7,Winter,None,Action-Adventure,Gen9
GTA5-114500,2026,4,2,Brazil,BRA,South America,PS5,Standard Edition,Digital,925,Lost,23.4,256,669,56305,3076,38504,17801,38504,19.8,60.9,0,None,0,4.74,13,3.04,BRL,5.1397,98,305.47,232.35,14673.1,Growth,52.5,47.5,Spring,None,Action-Adventure,Gen9
GTA5-113411,2025,4,2,Ireland,IRL,Europe,PS4,Premium Edition,Digital,414,Lost,5.2,99,315,33187,1663,23903,9284,23903,18,45.4,0,None,0,4.54,11,1.71,EUR,0.9072,98,14.28,5.26,56540.03,Legacy,44.2,55.8,Spring,None,Action-Adventure,Gen8
GTA5-114164,2025,12,4,Oman,OMN,Asia,Xbox One,Legacy Edition,Digital,480,4267.2,40.7,110,370,12770,832,7220,5550,7220,12.8,54.2,1,Christmas,1,4.52,10,5.36,OMR,0.3844,98,2.33,4.61,22569.39,Legacy,39.6,60.4,Winter,Christmas,Action-Adventure,Gen8
GTA5-103414,2016,8,3,Nepal,NPL,Asia,PC,Standard Edition,Digital,117,1407.51,59.9,59,58,5635,382,3518,2117,3518,11.6,52.3,0,Rockstar Sale,1,4.66,3,3.41,NPR,132.1551,98,0.27,29.12,980.53,Mature,50.6,49.4,Summer,Rockstar Sale,Action-Adventure,PC
GTA5-108185,2020,10,4,Australia,AUS,Oceania,PS3,Standard Edition,Digital,802,Lost,6.9,317,485,60115,3526,38057,22058,38057,17.9,51.4,0,None,0,4.84,21,1.96,AUD,1.5344,98,258.29,25.04,71632.07,Legacy,51,49,Autumn,None,Action-Adventure,Gen7
GTA5-100043,2013,9,3,Serbia,SRB,Europe,PS3,Standard Edition,Physical,487,8951.06,38.7,313,174,17552,1552,10280,7272,10280,16.7,37.9,0,Xbox Sale,1,4.55,7,3.04,RSD,102.1935,71,1.22,7.25,5847.75,Launch,52.1,47.9,Autumn,Xbox Sale,Action-Adventure,Gen7
GTA5-102952,2016,3,1,Pakistan,PAK,Asia,PC,Standard Edition,Digital,443,Lost,29.7,254,189,13084,732,7464,5620,7464,12.5,33.7,0,PlayStation Sale,1,4.42,12,3.44,PKR,281.2214,98,9.61,188.42,1593.67,Mature,46.1,53.9,Spring,PlayStation Sale,Action-Adventure,PC
GTA5-107585,2020,4,2,United States,USA,North America,PC,Legacy Edition,Digital,2762,Lost,8.4,1127,1635,158321,8445,116693,41628,116693,17.4,62.1,0,None,0,4.39,29,6.75,USD,0.9973,98,6510.84,342.08,59478.45,Mature,45.4,54.6,Spring,None,Action-Adventure,PC
GTA5-104191,2017,4,2,Bahrain,BHR,Asia,Xbox 360,Standard Edition,Physical,123,Lost,28.4,62,61,6806,430,3815,2991,3815,12.6,47.6,0,None,0,4.36,3,5.45,BHD,0.3776,98,0.79,1.36,25777,Mature,41.8,58.2,Spring,None,Action-Adventure,Gen7
GTA5-108937,2021,6,2,Spain,ESP,Europe,Xbox One,Standard Edition,Digital,1168,Lost,54.1,438,730,44899,3126,25351,19548,25351,14.2,46,0,Steam Summer Sale,1,4.51,21,1.97,EUR,0.9039,98,185.33,51.53,34057.51,Legacy,40.8,59.2,Summer,Steam Summer Sale,Action-Adventure,Gen8
GTA5-110657,2022,12,4,Mexico,MEX,North America,Xbox One,Premium Edition,Digital,1216,Lost,43.3,434,782,34520,2292,21999,8823,25958,19.1,49,1,Christmas,1,4.6,22,5.31,MXN,18.5627,98,138.05,135.98,14420.63,Legacy,43.2,56.8,Winter,Christmas,Action-Adventure,Gen8
GTA5-109839,2022,3,1,India,IND,Asia,PC,Standard Edition,Digital,1361,15855.65,41.7,553,808,72620,3471,47066,17774,55537,20.1,59.6,0,PlayStation Sale,1,4.6,29,4.31,INR,83.7466,98,415.33,1384.07,2679.29,Legacy,46.8,53.2,Spring,PlayStation Sale,Action-Adventure,PC
GTA5-106073,2018,12,4,Qatar,QAT,Asia,PS4,Legacy Edition,Digital,1169,Lost,62.9,599,570,17580,914,10061,7519,10061,12.8,41.8,1,Christmas,1,4.29,25,3.02,QAR,3.6084,98,8.48,2.35,93975.11,Mature,39.9,60.1,Winter,Christmas,Action-Adventure,Gen8
GTA5-103240,2016,6,2,Philippines,PHL,Asia,Xbox One,Legacy Edition,Physical,944,12347.52,67.3,486,458,20939,1443,13718,7221,13718,17.6,51.6,0,Steam Summer Sale,1,4.61,17,3.61,PHP,56.4897,98,19.71,101.73,3362.92,Mature,49.3,50.7,Summer,Steam Summer Sale,Action-Adventure,Gen8
GTA5-101516,2014,12,4,Azerbaijan,AZE,Asia,Xbox One,Standard Edition,Physical,331,Lost,46.6,194,137,8903,606,5037,3866,5037,15.4,44.6,1,Christmas,1,4.55,8,1.36,AZN,1.6981,98,1.49,9.7,8016.9,Growth,50.3,49.7,Winter,Christmas,Action-Adventure,Gen8
GTA5-101000,2014,7,3,New Zealand,NZL,Oceania,Xbox 360,Premium Edition,Physical,735,13443.15,39,443,292,23496,1352,15242,8254,15242,18.8,55.4,0,Steam Summer Sale,1,4.74,13,2.15,NZD,1.6225,97.6,10.75,4.47,41756.08,Growth,45.3,54.7,Summer,Steam Summer Sale,Action-Adventure,Gen7
GTA5-109341,2021,10,4,Taiwan,TWN,Asia,PC,Standard Edition,Digital,928,Lost,10.9,321,607,47019,2445,31964,15055,31964,14.3,37.4,0,None,0,4.54,16,3.83,TWD,31.1584,98,54.8,25.31,24164,Legacy,48.6,51.4,Autumn,None,Action-Adventure,PC
GTA5-106752,2019,7,3,Iraq,IRQ,Asia,PC,Premium Edition,Digital,354,Lost,45.4,158,196,8474,433,5575,2899,5575,15.3,60.1,0,Steam Summer Sale,1,4.48,5,3.75,IQD,1320.4658,98,4.91,36.51,6998.71,Mature,44.1,55.9,Summer,Steam Summer Sale,Action-Adventure,PC
GTA5-111045,2023,4,2,Argentina,ARG,South America,Xbox Series X|S,Standard Edition,Digital,293,4160.6,5.3,102,191,24873,1300,17416,7457,17416,13.7,47.5,0,None,0,4.76,4,2.16,ARS,354.3499,98,28.61,46.98,15859.28,Growth,41,59,Spring,None,Action-Adventure,Gen9
GTA5-106222,2019,1,1,Nepal,NPL,Asia,PC,Legacy Edition,Digital,240,Lost,50.6,115,125,6238,546,3495,2743,3495,13.7,28.6,1,New Year Sale,1,4.64,6,3.37,NPR,133.146,98,0.34,29.9,1181.03,Mature,44.4,55.6,Winter,New Year Sale,Action-Adventure,PC
GTA5-107215,2019,12,4,Poland,POL,Europe,PS3,Standard Edition,Digital,1174,Lost,51.6,514,660,33972,1630,19503,10830,23013,16.1,45.4,1,Christmas,1,4.61,25,4.73,PLN,3.9682,98,54.98,40.99,17465.57,Mature,42.5,57.5,Winter,Christmas,Action-Adventure,Gen7
GTA5-114077,2025,11,4,Romania,ROU,Europe,PC,Criminal Enterprise Starter Pack,Digital,1861,Lost,61.2,508,1353,38485,2387,25199,13286,25199,16.5,46.9,1,Black Friday,1,4.46,17,3.87,RON,4.4456,98,15.23,22.44,16319.22,Legacy,50.7,49.3,Autumn,Black Friday,Action-Adventure,PC
GTA5-108075,2020,9,3,United Kingdom,GBR,Europe,PS3,Legacy Edition,Digital,1180,Lost,16.9,523,657,77555,5433,55444,22111,55444,17.2,58.4,0,Xbox Sale,1,4.66,17,1.64,GBP,0.7793,98,569.71,69.6,46508.6,Mature,38.7,61.3,Autumn,Xbox Sale,Action-Adventure,Gen7
GTA5-105274,2018,3,1,Brazil,BRA,South America,PC,Legacy Edition,Digital,1154,24118.6,30.3,496,658,49762,3661,33591,16171,33591,16.2,40.3,0,PlayStation Sale,1,4.57,9,4.65,BRL,5.048,98,246.27,212.69,12922.65,Mature,46.7,53.3,Spring,PlayStation Sale,Action-Adventure,PC
GTA5-104866,2017,11,4,Bulgaria,BGR,Europe,PS4,Standard Edition,Physical,577,12618.99,45.3,313,264,12832,859,7770,5062,7770,11.6,44.9,1,Black Friday,1,4.37,17,4.51,BGN,1.7891,98,1.91,7.59,8754.08,Mature,40,60,Autumn,Black Friday,Action-Adventure,Gen8
GTA5-103059,2016,4,2,Kazakhstan,KAZ,Asia,Xbox One,Criminal Enterprise Starter Pack,Physical,189,6204.87,17.9,89,100,12767,799,9156,3611,9156,14.3,42.7,0,None,0,4.36,3,4.93,KZT,445.8054,98,7.15,17.62,14097.49,Mature,43.9,56.1,Spring,None,Action-Adventure,Gen8
GTA5-101800,2015,3,1,Myanmar,MMR,Asia,PS4,Premium Edition,Physical,125,Lost,30.2,65,60,5108,442,3043,2065,3043,15.3,43.8,0,PlayStation Sale,1,4.33,3,4.67,MMK,2109.7064,98,0.73,54.27,1394.46,Growth,46.7,53.3,Spring,PlayStation Sale,Action-Adventure,Gen8
GTA5-102470,2015,10,4,Kenya,KEN,Africa,Xbox 360,Standard Edition,Physical,166,Lost,13.4,81,85,8502,504,5020,3482,5020,12.9,40.8,0,None,0,4.68,4,4.27,KES,131.3909,98,1.85,45.34,1590.09,Mature,47.2,52.8,Autumn,None,Action-Adventure,Gen7
GTA5-104192,2017,4,2,Israel,ISR,Asia,PS4,Premium Edition,Physical,474,Lost,17.3,220,254,29389,1794,19406,9983,19406,14.3,30.8,0,None,0,4.32,5,2.09,ILS,3.7032,98,18.61,8.49,38061.88,Mature,50.5,49.5,Spring,None,Action-Adventure,Gen8
GTA5-106057,2018,12,4,United Kingdom,GBR,Europe,PC,Criminal Enterprise Starter Pack,Digital,3838,52004.9,32.2,1565,2273,100433,7633,65872,34561,65872,19.8,62.6,1,Christmas,1,4.68,59,3.51,GBP,0.7797,98,541.99,68.28,45101.26,Mature,44.1,55.9,Winter,Christmas,Action-Adventure,PC
GTA5-100485,2014,1,1,United Kingdom,GBR,Europe,Xbox 360,Standard Edition,Physical,3071,52299.13,43.2,1694,1377,85205,7660,55171,30034,55171,18.4,46.9,1,New Year Sale,1,4.39,51,1.34,GBP,0.7709,97.2,472.98,64.7,41535.99,Launch,45.6,54.4,Winter,New Year Sale,Action-Adventure,Gen7
GTA5-110450,2022,9,3,United Arab Emirates,ARE,Asia,PS5,Premium Edition,Digital,970,Lost,52,307,663,47503,3891,29403,18100,29403,19.5,52.4,0,Xbox Sale,1,4.52,25,3.74,AED,3.6457,98,33.08,10.23,45935.36,Launch,44.4,55.6,Autumn,Xbox Sale,Action-Adventure,Gen9
GTA5-100798,2014,5,2,Oman,OMN,Asia,Xbox 360,Standard Edition,Physical,306,4807.26,47.6,169,137,11412,936,8083,3329,8083,16.1,56.4,0,Epic Mega Sale,1,4.34,3,2.76,OMR,0.3822,89.2,1.87,4.06,20591.57,Growth,53.3,46.7,Spring,Epic Mega Sale,Action-Adventure,Gen7
GTA5-106279,2019,2,1,Kuwait,KWT,Asia,PC,Legacy Edition,Digital,224,Lost,18.7,97,127,16137,1021,10697,5440,10697,14.8,36.4,0,None,0,4.55,3,4.45,KWD,0.3103,98,6.12,3.63,52663.88,Mature,44.7,55.3,Winter,None,Action-Adventure,PC
GTA5-104672,2017,9,3,Philippines,PHL,Asia,PS3,Legacy Edition,Physical,640,Lost,75.1,292,348,24386,1812,14137,10249,14137,14.8,42.5,0,Xbox Sale,1,4.71,18,5.96,PHP,56.1893,98,20.77,103.13,3495.83,Mature,53.3,46.7,Autumn,Xbox Sale,Action-Adventure,Gen7
GTA5-105971,2018,11,4,Greece,GRC,Europe,PS4,Standard Edition,Digital,729,7501.41,48.5,324,405,22282,1705,13966,8316,13966,13.7,48.5,1,Black Friday,1,4.68,11,2.86,EUR,0.9014,98,9.38,11.72,22743.16,Mature,49.8,50.2,Autumn,Black Friday,Action-Adventure,Gen8
GTA5-108935,2021,6,2,France,FRA,Europe,PC,Premium Edition,Digital,2628,38395.08,26.9,930,1698,87799,6914,48890,38909,48890,16.7,58.9,0,Steam Summer Sale,1,4.51,78,4.15,EUR,0.9044,98,525.61,72.37,47283.57,Legacy,41.3,58.7,Summer,Steam Summer Sale,Action-Adventure,PC
GTA5-110321,2022,8,3,Slovenia,SVN,Europe,Xbox One,Criminal Enterprise Starter Pack,Digital,375,3465,53.8,127,248,17296,913,9744,7552,9744,13.9,26.2,0,Rockstar Sale,1,4.43,9,2.66,EUR,0.9126,98,1.81,2.33,26990.03,Legacy,49,51,Summer,Rockstar Sale,Action-Adventure,Gen8
GTA5-113579,2025,6,2,Ghana,GHA,Africa,Xbox Series X|S,Standard Edition,Digital,313,2106.49,55.1,76,237,11041,939,8052,2989,8052,16.7,49.2,0,Steam Summer Sale,1,4.55,9,2.76,GHS,11.964,98,1.79,29.78,3132.62,Growth,49.1,50.9,Summer,Steam Summer Sale,Action-Adventure,Gen9
GTA5-105042,2018,1,1,Israel,ISR,Asia,Xbox One,Standard Edition,Physical,938,23590.7,37.1,429,509,28359,1754,20396,7963,20396,16.5,45.3,1,New Year Sale,1,4.52,8,3.14,ILS,3.7141,98,18.78,8.56,38093.57,Mature,55.7,44.3,Winter,New Year Sale,Action-Adventure,Gen8
GTA5-107386,2020,1,1,Australia,AUS,Oceania,PS4,Premium Edition,Digital,3008,41961.6,30.2,1438,1570,84860,7567,55650,29210,55650,15.9,50.9,1,New Year Sale,1,4.56,59,3.96,AUD,1.5008,98,249.11,24.83,69672.35,Mature,47.5,52.5,Winter,New Year Sale,Action-Adventure,Gen8
GTA5-107137,2019,11,4,Cyprus,CYP,Europe,PS3,Criminal Enterprise Starter Pack,Digital,207,Lost,50,86,121,4946,341,3470,1476,3470,13,51.6,1,Black Friday,1,4.61,4,3.26,EUR,0.9045,98,0.43,0.93,29197.04,Mature,52.8,47.2,Autumn,Black Friday,Action-Adventure,Gen7
GTA5-107014,2019,10,4,Brazil,BRA,South America,PC,Premium Edition,Digital,849,Lost,10.3,369,480,52915,3846,31653,21262,31653,17.6,58.7,0,None,0,4.67,18,2.68,BRL,5.0755,98,258.61,216.4,13337.44,Mature,50.1,49.9,Autumn,None,Action-Adventure,PC
GTA5-111292,2023,6,2,Romania,ROU,Europe,PC,Criminal Enterprise Starter Pack,Digital,695,Lost,41.1,240,455,26606,2200,16524,10082,16524,13.2,41.8,0,Steam Summer Sale,1,4.47,15,4.94,RON,4.4872,98,13.56,21.85,14920.44,Legacy,37.5,62.5,Summer,Steam Summer Sale,Action-Adventure,PC
GTA5-112920,2024,11,4,Latvia,LVA,Europe,PC,Legacy Edition,Digital,508,4521.2,40.6,130,378,18549,1225,12425,6124,12425,14.4,43,1,Black Friday,1,4.43,8,4.36,EUR,0.9008,98,1.03,2.28,20072.65,Legacy,46.6,53.4,Autumn,Black Friday,Action-Adventure,PC
GTA5-100860,2014,6,2,Canada,CAN,North America,Xbox 360,Standard Edition,Physical,943,16483.64,41.7,534,409,53884,2879,34590,19294,34590,15.1,54.4,0,Steam Summer Sale,1,4.75,25,2.73,CAD,1.3025,98,181.41,35.55,53156.49,Growth,36.3,63.7,Summer,Steam Summer Sale,Action-Adventure,Gen7
GTA5-105441,2018,5,2,New Zealand,NZL,Oceania,PS3,Standard Edition,Digital,330,Lost,34.7,157,173,20337,1298,11724,8613,11724,13.1,38,0,Epic Mega Sale,1,4.46,7,6.77,NZD,1.6256,98,11.88,4.66,44271.33,Mature,45,55,Spring,Epic Mega Sale,Action-Adventure,Gen7
GTA5-106180,2019,1,1,India,IND,Asia,Xbox One,Standard Edition,Digital,1425,Lost,34.4,615,810,52040,2985,34480,17560,34480,17.1,53.4,1,New Year Sale,1,4.48,40,2.14,INR,82.7563,98,342.04,1336.94,2284.29,Mature,48.9,51.1,Winter,New Year Sale,Action-Adventure,Gen8
GTA5-101952,2015,5,2,Bangladesh,BGD,Asia,PS3,Standard Edition,Physical,386,7430.5,35.8,220,166,11052,814,6290,4762,6290,14,46.2,0,Epic Mega Sale,1,4.77,4,2.81,BDT,109.6642,98,5.58,161.06,1353.45,Growth,45.2,54.8,Spring,Epic Mega Sale,Action-Adventure,Gen7
GTA5-100660,2014,3,1,Tunisia,TUN,Africa,PS3,Criminal Enterprise Starter Pack,Physical,197,Lost,44.5,103,94,9230,556,6372,2858,6372,14.9,28.3,0,PlayStation Sale,1,4.42,3,2.63,TND,3.1339,77.6,0.78,11.14,4396.04,Launch,51,49,Spring,PlayStation Sale,Action-Adventure,Gen7
GTA5-104415,2017,7,3,Mexico,MEX,North America,Xbox 360,Standard Edition,Physical,884,12835.68,51.6,430,454,23033,1409,16702,6331,16702,17.6,56,0,Steam Summer Sale,1,4.57,22,4.44,MXN,18.76,98,112.07,128.16,12421.71,Mature,47.1,52.9,Summer,Steam Summer Sale,Action-Adventure,Gen7
GTA5-100086,2013,9,3,Saudi Arabia,SAU,Asia,Xbox 360,Legacy Edition,Physical,728,15542.8,28.8,412,316,39629,2741,28626,11003,28626,16.7,41.3,0,Xbox Sale,1,4.59,20,5.41,SAR,3.7479,73.8,58.38,30.22,25156.16,Launch,40.7,59.3,Autumn,Xbox Sale,Action-Adventure,Gen7
GTA5-101337,2014,10,4,Bangladesh,BGD,Asia,Xbox 360,Premium Edition,Physical,189,Lost,8.4,121,68,13592,1110,8086,5506,8086,15.1,30.7,0,None,0,4.49,5,1.58,BDT,108.14,98,5.34,160.03,1304.47,Growth,50.3,49.7,Autumn,None,Action-Adventure,Gen7
GTA5-111014,2023,3,1,Greece,GRC,Europe,Xbox Series X|S,Legacy Edition,Digital,329,Lost,30.6,117,212,18751,1503,12284,6467,12284,15.3,37.8,0,PlayStation Sale,1,4.56,5,3.65,EUR,0.8938,98,10.55,12.29,24391.42,Launch,36.8,63.2,Spring,PlayStation Sale,Action-Adventure,Gen9
GTA5-108064,2020,8,3,Ecuador,ECU,South America,PS4,Premium Edition,Digital,120,Lost,53.3,45,75,4558,355,2933,1625,2933,12.6,41,0,Rockstar Sale,1,4.91,3,5.1,USD,0.9942,98,1.23,17.38,7397.13,Mature,48,52,Summer,Rockstar Sale,Action-Adventure,Gen8
GTA5-114083,2025,11,4,Ukraine,UKR,Europe,PS5,Premium Edition,Digital,760,4582.8,59.8,176,584,23226,1912,13322,9904,13322,17.4,53.1,1,Black Friday,1,4.29,12,6.23,UAH,37.5613,98,9.62,51.78,5804.29,Growth,41.4,58.6,Autumn,Black Friday,Action-Adventure,Gen9
GTA5-101185,2014,9,3,Ghana,GHA,Africa,Xbox 360,Premium Edition,Physical,282,Lost,49.9,163,119,7664,500,4460,3204,4460,11.4,37.3,0,Xbox Sale,1,4.51,6,1.7,GHS,12.1225,86,1.05,26.48,2059.85,Growth,52.2,47.8,Autumn,Xbox Sale,Action-Adventure,Gen7
GTA5-107327,2020,1,1,Cambodia,KHM,Asia,PC,Standard Edition,Digital,168,1579.2,53,69,99,5452,282,3422,2030,3422,14.8,60.1,1,New Year Sale,1,4.57,4,4.76,KHR,4164.6661,98,0.17,16.19,1684.76,Mature,45.2,54.8,Winter,New Year Sale,Action-Adventure,PC
GTA5-101266,2014,10,4,Netherlands,NLD,Europe,PS3,Standard Edition,Physical,457,13568.33,1,237,220,33921,2324,24886,9035,24886,16.8,58,0,None,0,4.37,11,4.84,EUR,0.8987,98,79.62,17.33,51275.62,Growth,48.8,51.2,Autumn,None,Action-Adventure,Gen7
GTA5-102760,2016,1,1,Iraq,IRQ,Asia,Xbox 360,Premium Edition,Physical,263,4818.16,38.9,133,130,5180,432,3296,1884,3296,13.8,46.5,1,New Year Sale,1,4.69,3,5.64,IQD,1270.5754,98,4.51,35.13,6682.27,Mature,48.7,51.3,Winter,New Year Sale,Action-Adventure,Gen7
GTA5-101339,2014,11,4,United States,USA,North America,PS3,Standard Edition,Physical,6258,Lost,69.5,3735,2523,126748,7378,84591,42157,84591,13.2,45,1,Black Friday,1,4.53,88,5.38,USD,0.9929,98,5732.36,322.4,55563.4,Growth,51.2,48.8,Autumn,Black Friday,Action-Adventure,Gen7
GTA5-111153,2023,5,2,Pakistan,PAK,Asia,Xbox Series X|S,Premium Edition,Digital,396,Lost,50.6,118,278,13201,921,9015,4186,9015,15.3,45.8,0,Epic Mega Sale,1,4.53,9,2.62,PKR,280.1416,98,14.54,203.78,2229.37,Growth,42,58,Spring,Epic Mega Sale,Action-Adventure,Gen9
GTA5-112691,2024,9,3,Norway,NOR,Europe,PS5,Standard Edition,Digital,949,8436.61,40.7,293,656,28984,1532,20896,8088,20896,17.1,45,0,Xbox Sale,1,4.37,12,3.71,NOK,10.2975,98,35.86,5.79,107531.58,Growth,54.2,45.8,Autumn,Xbox Sale,Action-Adventure,Gen9
GTA5-109609,2022,1,1,Colombia,COL,South America,PC,Standard Edition,Digital,933,Lost,50.7,325,608,17734,1222,13055,4679,13055,18.2,54.5,1,New Year Sale,1,4.65,25,4.79,COP,3917.3413,98,15.45,51.86,10347.21,Legacy,48.7,51.3,Winter,New Year Sale,Action-Adventure,PC
GTA5-113055,2024,12,4,Uruguay,URY,South America,Xbox Series X|S,Premium Edition,Digital,177,1366.44,48.5,54,123,5800,485,3881,1919,3881,11.9,38.2,1,Christmas,1,4.5,3,2.02,UYU,40.0014,98,0.76,3.87,20461.01,Growth,46,54,Winter,Christmas,Action-Adventure,Gen9
GTA5-108285,2020,11,4,Australia,AUS,Oceania,PS3,Premium Edition,Digital,2366,Lost,47.2,923,1443,44470,3713,27855,16615,27855,15.1,47.7,1,Black Friday,1,4.65,45,1.98,AUD,1.5207,98,257.83,25.06,71446.7,Legacy,44.3,55.7,Autumn,Black Friday,Action-Adventure,Gen7
GTA5-106035,2018,11,4,United States,USA,North America,PC,Standard Edition,Digital,5987,70107.77,41.4,2861,3126,176184,13380,107043,69141,107043,17.9,34.9,1,Black Friday,1,4.61,71,2.87,USD,1.0137,98,6258.74,336.82,58068.29,Mature,46.7,53.3,Autumn,Black Friday,Action-Adventure,PC
GTA5-114044,2025,11,4,Malaysia,MYS,Asia,PS4,Premium Edition,Digital,1783,20789.78,22.2,420,1363,43293,3803,24329,18964,24329,16,32.6,1,Black Friday,1,4.41,47,2.8,MYR,4.5986,98,32.38,34.52,14658.57,Legacy,44,56,Autumn,Black Friday,Action-Adventure,Gen8
GTA5-103766,2016,12,4,Egypt,EGY,Africa,PC,Standard Edition,Digital,771,Lost,59.2,376,395,25661,1820,16155,6757,19062,14.2,17.9,1,Christmas,1,4.42,18,0.41,EGP,31.0688,98,14.65,94.98,3707.82,Mature,40,60,Winter,Christmas,Action-Adventure,PC
GTA5-111804,2023,11,4,Ecuador,ECU,South America,PS4,Legacy Edition,Digital,290,1940.1,55.4,82,208,5875,475,3990,1885,3990,14.6,51.7,1,Black Friday,1,4.8,4,3.9,USD,1.0094,98,1.37,18.01,7937.39,Legacy,39,61,Autumn,Black Friday,Action-Adventure,Gen8
GTA5-109779,2022,2,1,Luxembourg,LUX,Europe,Xbox One,Standard Edition,Digital,153,2783.07,9,51,102,12670,829,8766,3904,8766,13.2,47.2,0,None,0,4.72,4,4.89,EUR,0.8968,98,1.57,0.61,115205.62,Legacy,47.8,52.2,Winter,None,Action-Adventure,Gen8
