ID,Age,Sex,EducationLevel,Country,Background,EmotionalStabilityScore,SocialEnergyScore,OpennessScore,CooperationScore,SelfDisciplineScore,ImpulseControlScore,NoveltySeekingScore,Marijuana,LSD,Mushroom,Psychotropic,Ex
1233,1.09449,0.48246,0.45468,0.96082,-0.31685,-2.21844,1.93886,-0.71727,2.03972,1.63088,-0.21712,-1.18084,0,0,0,0,0
1234,-0.95197,-0.48246,-0.61113,-0.28519,-1.10702,1.23461,0.96248,-0.01928,0.13136,1.63088,-2.55524,-0.21575,2,0,0,0,1
1235,0.49788,-0.48246,-0.61113,0.96082,-0.31685,0.91093,0.80523,0.88309,-0.15487,1.13407,0.88113,0.7654,2,0,1,1,1
1236,1.09449,-0.48246,1.16365,0.96082,-0.31685,-0.34799,1.58487,-0.01928,1.61108,1.30612,-1.37983,-0.84637,0,0,0,0,0
1237,0.49788,0.48246,-0.61113,-0.28519,-0.31685,-0.58016,-0.94779,-1.82919,0.76096,-1.0145,0.19268,-2.07848,0,0,0,0,0
1238,-0.07854,-0.48246,0.45468,0.96082,-0.31685,-1.05308,0.32197,-0.58331,-1.34289,2.04506,-0.71126,0.07987,0,0,0,0,0
1239,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,0.22393,1.2861,0.88309,1.11406,1.13407,0.88113,0.40148,1,1,1,0,0
1240,-0.95197,0.48246,0.45468,0.96082,-0.31685,-0.92104,-0.69509,-0.71727,0.28783,-0.00665,-0.71126,-0.52593,0,0,0,0,0
1241,1.09449,-0.48246,-1.7379,0.96082,-1.10702,0.22393,-0.57545,0.44585,-2.5383,-0.27607,0.88113,-0.21575,2,0,1,0,0
1242,-0.95197,0.48246,-0.61113,-0.57009,-1.10702,0.91093,1.11406,1.24033,0.28783,-0.78155,1.86203,1.92173,2,1,1,1,1
1243,0.49788,0.48246,1.16365,-0.57009,-1.10702,0.41667,0.16767,1.06238,2.03972,-1.0145,1.29221,1.92173,2,0,0,0,0
1244,-0.95197,0.48246,0.45468,0.96082,0.1144,-0.67825,0.00332,1.06238,0.59042,2.04506,-0.71126,-0.52593,1,0,0,0,0
1245,1.09449,0.48246,-0.05921,0.96082,-0.31685,0.13606,0.63779,0.29338,0.13136,0.7583,0.19268,-0.21575,0,0,0,0,0
1246,-0.07854,-0.48246,-0.61113,0.96082,0.1144,-0.79151,-0.57545,-0.31776,-0.45321,-1.13788,1.29221,0.7654,1,0,0,0,0
1247,0.49788,-0.48246,-0.61113,0.96082,-0.31685,0.73545,-0.69509,1.24033,-0.30172,0.25953,-0.21712,0.07987,2,0,1,0,1
1248,0.49788,0.48246,1.16365,0.96082,-0.31685,-0.46725,2.32338,0.14143,1.81866,0.12331,0.19268,0.7654,0,0,0,0,0
1249,-0.95197,-0.48246,1.16365,0.96082,-1.10702,0.31287,2.57309,0.44585,-0.76096,0.58489,0.88113,1.92173,2,0,0,2,0
1250,1.09449,-0.48246,-0.05921,0.96082,0.1144,-0.79151,-0.69509,0.88309,-0.30172,-1.78169,1.29221,1.92173,1,0,0,1,0
1251,-0.95197,-0.48246,-0.05921,-0.28519,-1.10702,0.73545,0.00332,0.14143,-0.30172,-1.64101,0.88113,0.7654,2,1,1,1,1
1252,-0.95197,-0.48246,-0.61113,-0.57009,-1.10702,-1.05308,0.80523,1.43533,0.59042,-0.00665,0.19268,1.2247,2,1,1,1,0
1253,1.09449,-0.48246,-0.05921,0.21128,-1.10702,-1.1943,0.00332,-0.31776,-1.21213,0.93949,-0.71126,0.40148,2,0,0,1,0
1254,1.09449,0.48246,1.98437,0.96082,-0.31685,0.13606,0.16767,-0.31776,2.03972,1.81175,-0.71126,-1.18084,0,0,0,0,0
1255,-0.07854,0.48246,0.45468,0.96082,-0.31685,-0.46725,0.80523,-0.31776,0.94156,0.58489,-0.21712,0.07987,0,0,0,0,0
1256,0.49788,-0.48246,-0.61113,-0.57009,-1.10702,0.04257,-0.57545,-0.01928,-0.76096,0.12331,-0.71126,0.40148,2,0,0,0,0
1257,-0.07854,-0.48246,-1.22751,0.96082,-1.10702,1.02119,0.00332,-2.39883,0.43852,-0.00665,1.29221,0.07987,2,0,0,2,1
1258,-0.07854,0.48246,0.45468,0.96082,-0.31685,-0.24649,-0.43999,-0.01928,0.94156,-1.38502,-0.71126,0.07987,0,0,0,0,0
1259,-0.95197,0.48246,-0.61113,-0.57009,-0.31685,0.73545,-0.94779,-0.01928,0.43852,0.7583,-0.21712,-0.52593,2,1,1,1,1
1260,-0.95197,0.48246,-0.61113,-0.57009,-1.10702,0.73545,0.16767,0.88309,-0.01729,0.58489,0.52975,0.7654,2,1,1,0,1
1261,-0.07854,0.48246,0.45468,-0.28519,-1.10702,1.02119,0.96248,1.88511,1.81866,1.30612,-0.71126,0.07987,2,1,0,0,1
1262,-0.95197,-0.48246,-1.22751,0.24923,-0.31685,-0.92104,-0.57545,-1.55521,-1.6209,1.30612,-0.71126,0.07987,0,0,0,0,0
1263,-0.95197,0.48246,1.16365,0.96082,-1.10702,-1.86962,1.2861,0.29338,0.43852,0.58489,-0.21712,0.40148,2,0,0,0,0
1264,0.49788,-0.48246,0.45468,0.96082,-0.31685,0.22393,0.63779,0.88309,-0.76096,0.58489,0.19268,0.07987,0,0,1,0,0
1265,-0.07854,0.48246,-1.43719,0.96082,0.1144,-0.34799,-2.11437,-0.84732,-1.07533,-2.30408,0.52975,-1.18084,1,0,0,2,0
1266,1.09449,0.48246,-0.05921,0.96082,-0.31685,2.28554,-0.69509,-1.68062,0.13136,1.81175,-0.71126,0.07987,0,0,0,1,2
1267,1.09449,0.48246,1.16365,0.96082,-0.31685,-1.55078,0.16767,-0.17779,-0.01729,1.30612,-0.21712,-0.84637,0,0,0,0,0
1268,1.82213,0.48246,-0.05921,0.24923,0.1144,0.41667,-0.43999,-0.31776,-0.76096,0.58489,0.88113,1.2247,1,0,0,2,0
1269,0.49788,-0.48246,0.45468,-0.57009,-0.31685,-0.24649,-0.30033,-0.31776,-0.15487,1.30612,-0.21712,0.07987,0,0,2,1,0
1270,0.49788,-0.48246,-0.05921,0.96082,-0.31685,0.22393,1.11406,-2.09015,-0.30172,-0.52745,-0.21712,-1.18084,0,0,0,0,0
1271,1.09449,0.48246,0.45468,0.96082,-0.31685,-0.92104,-1.37639,-0.17779,-1.34289,-0.14277,-1.37983,-2.07848,0,0,0,0,0
1272,-0.07854,0.48246,0.45468,0.96082,-0.31685,-2.21844,-1.09207,-1.68062,0.94156,0.7583,-0.71126,-2.07848,0,0,0,0,0
1273,0.49788,0.48246,1.16365,0.96082,-0.31685,-0.67825,0.47617,-0.58331,-0.30172,0.93949,-0.21712,-0.84637,0,0,0,0,0
1274,0.49788,-0.48246,-0.05921,0.24923,-0.31685,-0.14882,-0.15487,0.58331,0.43852,0.58489,-0.71126,0.40148,1,0,0,0,0
1275,-0.07854,0.48246,1.16365,0.96082,-0.31685,-0.58016,0.00332,0.14143,0.76096,1.46191,-1.37983,-0.52593,0,0,0,0,0
1276,1.09449,-0.48246,-0.61113,-0.57009,0.1144,-1.05308,-0.30033,0.58331,0.13136,-0.27607,1.29221,1.2247,1,0,0,2,0
1277,-0.07854,0.48246,0.45468,0.96082,-0.31685,0.31287,0.00332,0.14143,0.28783,0.12331,-0.71126,-0.52593,0,0,0,0,0
1278,0.49788,0.48246,1.16365,0.96082,0.1144,-2.21844,0.32197,0.7233,0.28783,-0.78155,-1.37983,0.07987,1,0,0,0,0
1279,1.09449,-0.48246,-1.7379,-0.57009,-1.10702,-0.05188,-1.23177,-0.17779,0.94156,0.25953,-0.21712,0.7654,2,0,0,0,0
1280,-0.95197,0.48246,0.45468,0.96082,-0.31685,1.23461,-0.30033,0.29338,-0.15487,0.25953,-1.37983,-0.52593,0,0,0,1,1
1281,-0.07854,0.48246,1.16365,0.96082,-0.31685,0.31287,-0.43999,-1.27553,1.45039,-0.89891,-1.37983,-1.54858,0,0,0,0,0
1282,-0.95197,0.48246,-0.61113,0.24923,-1.10702,1.8399,-0.94779,0.44585,0.59042,1.13407,1.86203,1.2247,2,0,1,1,2
1283,1.09449,-0.48246,1.16365,0.96082,-0.31685,-0.24649,0.80523,0.29338,0.43852,0.41594,0.19268,-0.52593,0,0,0,0,0
1284,-0.95197,0.48246,-0.61113,-0.57009,-1.10702,1.98437,0.63779,2.90161,-1.07533,0.93949,0.88113,1.2247,2,1,1,1,2
1285,-0.95197,-0.48246,0.45468,-0.57009,0.1144,0.04257,-1.92173,-0.97631,0.76096,-1.5184,-1.37983,-0.84637,1,0,0,0,0
1286,-0.95197,-0.48246,-0.61113,-0.57009,-1.10702,0.62967,0.96248,-1.27553,-2.35413,-0.89891,1.29221,1.92173,2,0,0,2,1
1287,-0.07854,-0.48246,-1.22751,0.96082,-0.31685,-1.05308,-0.30033,-0.45174,0.28783,-0.00665,-0.71126,-0.84637,0,0,0,0,0
1288,-0.95197,0.48246,-0.61113,-0.57009,-1.10702,0.62967,-0.57545,1.06238,0.43852,-1.0145,0.19268,-0.52593,2,0,1,1,1
1289,-0.07854,0.48246,1.16365,-0.57009,-1.10702,0.04257,-0.43999,-0.01928,0.59042,-0.27607,-0.71126,-0.84637,2,0,0,0,0
1290,-0.07854,0.48246,0.45468,0.96082,-0.31685,-0.34799,1.11406,-0.97631,0.43852,-0.27607,-0.71126,-0.52593,0,0,0,0,0
1291,-0.07854,-0.48246,-1.22751,-0.09765,-1.10702,0.91093,0.32197,-0.97631,0.28783,-0.65253,-0.71126,0.7654,2,0,0,1,1
1292,-0.07854,0.48246,-0.61113,-0.57009,-1.10702,-0.34799,-0.57545,-0.31776,-0.91699,-0.14277,0.88113,-0.21575,2,0,0,0,0
1293,1.09449,0.48246,-0.05921,0.96082,-0.31685,0.41667,-0.15487,-1.27553,0.76096,0.41594,-1.37983,-2.07848,0,0,0,0,0
1294,-0.95197,-0.48246,-0.05921,-0.28519,-1.10702,0.13606,2.57309,1.88511,0.13136,1.63088,0.19268,0.7654,2,0,1,0,0
1295,0.49788,0.48246,-0.61113,0.96082,-0.31685,-0.79151,1.2861,0.14143,0.59042,1.13407,0.19268,0.07987,0,0,0,0,0
1296,-0.07854,0.48246,0.45468,0.96082,-0.31685,-2.21844,0.63779,-1.97495,0.28783,0.7583,-0.71126,-0.52593,0,0,0,0,0
1297,-0.07854,-0.48246,1.16365,-0.28519,-0.31685,-0.46725,-0.94779,0.58331,0.59042,0.7583,0.52975,-0.21575,0,0,0,0,0
1298,-0.95197,-0.48246,-1.22751,0.24923,-1.10702,1.23461,-0.57545,-1.55521,-1.92595,-2.04506,1.29221,1.92173,2,1,1,1,1
1299,0.49788,-0.48246,-0.05921,0.96082,-0.31685,-0.79151,1.2861,-0.58331,1.2861,2.04506,-0.71126,-0.52593,0,0,0,0,0
1300,1.09449,0.48246,1.98437,0.96082,-0.31685,0.62967,-0.15487,1.24033,-0.45321,0.7583,0.52975,0.7654,0,0,0,0,0
1301,-0.95197,0.48246,-1.43719,-0.57009,-1.10702,1.49158,1.11406,1.06238,-1.47955,0.12331,0.88113,1.92173,2,0,0,1,1
1302,0.49788,0.48246,-0.05921,0.96082,-0.31685,-0.58016,-1.23177,-1.55521,-2.07848,-0.78155,0.52975,0.07987,0,0,0,0,0
1303,0.49788,-0.48246,1.16365,0.96082,-0.31685,0.22393,0.96248,2.15324,0.76096,-0.78155,1.29221,1.92173,0,0,0,0,0
1304,-0.07854,-0.48246,-0.61113,-0.57009,0.1144,-0.67825,0.47617,0.58331,0.59042,0.7583,-1.37983,-0.84637,1,0,0,0,0
1305,0.49788,0.48246,-0.05921,-0.09765,-0.31685,0.22393,1.11406,-1.11902,-1.772,-0.40581,0.52975,0.7654,0,0,0,0,0
1306,-0.07854,0.48246,1.16365,-0.57009,0.1144,-1.1943,0.32197,0.88309,0.43852,0.12331,-0.71126,0.07987,1,0,0,0,0
1307,-0.07854,0.48246,-0.61113,0.96082,-0.31685,0.41667,-0.57545,1.06238,1.11406,-0.78155,1.86203,0.07987,0,0,0,0,0
1308,-0.95197,-0.48246,-0.61113,-0.28519,-1.10702,1.02119,0.16767,-0.17779,-0.01729,-1.92173,1.29221,0.7654,2,0,0,2,1
1309,-0.07854,0.48246,1.16365,0.96082,-0.31685,-1.55078,0.47617,-0.17779,0.76096,1.46191,-0.21712,-0.52593,0,0,0,0,0
1310,1.09449,-0.48246,-1.22751,0.96082,-0.31685,-0.67825,0.47617,-1.11902,1.61108,0.58489,-0.71126,-0.52593,0,0,0,0,0
1311,-0.95197,-0.48246,-0.61113,0.24923,-1.10702,1.60383,0.00332,2.15324,-0.45321,-0.65253,0.88113,0.7654,2,2,2,1,1
1312,-0.95197,0.48246,-0.61113,0.96082,0.1144,-0.34799,0.96248,-1.11902,0.59042,0.25953,-0.21712,0.40148,1,0,0,1,0
1313,1.09449,0.48246,-0.05921,0.96082,-0.31685,-1.32828,0.32197,0.7233,1.61108,-0.52745,0.88113,-0.84637,0,0,0,0,0
1314,-0.95197,-0.48246,0.45468,-0.57009,-1.10702,0.82562,-1.23177,1.06238,-1.21213,0.93949,0.52975,1.92173,2,1,0,1,1
1315,-0.07854,0.48246,-0.61113,0.96082,0.1144,1.02119,0.00332,-0.31776,0.43852,-0.78155,0.19268,0.40148,1,0,0,1,1
1316,-0.95197,-0.48246,-1.22751,0.96082,-1.10702,1.02119,-1.09207,-0.58331,-2.07848,2.63199,-0.21712,0.7654,2,1,1,1,1
1317,-0.95197,-0.48246,-0.61113,-0.57009,-1.10702,2.127,-0.57545,-0.71727,-0.45321,-1.5184,1.29221,0.7654,2,2,1,1,2
1318,0.49788,0.48246,0.45468,-0.57009,-1.10702,0.41667,-1.7625,-0.58331,-0.30172,-1.25773,0.88113,-0.84637,2,0,0,0,0
1319,-0.95197,-0.48246,1.16365,0.96082,-1.10702,1.02119,0.32197,0.88309,-0.15487,0.7583,-0.21712,0.07987,2,1,1,2,1
